,age,gender,profile,tenure,TV,movies,Vouchers,calling,Total_charges,Billing,Loyalty
78501,51.0,0.0,4.0,10.0,39.0,30.0,66.0,15.0,2250.0,0.0,89.5
95543,57.0,0.0,4.0,6.0,3.0,24.0,88.0,33.0,5400.0,0.0,87.5
50138,33.0,1.0,3.0,22.0,24.0,24.0,33.0,45.0,3600.0,1.0,100.5
45154,33.0,1.0,0.0,26.0,18.0,42.0,22.0,18.0,900.0,1.0,78.5
76787,51.0,0.0,3.0,10.0,42.0,9.0,66.0,33.0,4050.0,0.0,87.5
55226,39.0,0.0,1.0,10.0,27.0,0.0,66.0,27.0,6300.0,0.0,87.5
40617,33.0,0.0,2.0,26.0,24.0,9.0,11.0,30.0,4050.0,0.0,94.5
17615,21.0,0.0,0.0,10.0,0.0,39.0,77.0,36.0,1800.0,0.0,72.5
62259,39.0,1.0,0.0,10.0,21.0,21.0,88.0,6.0,6750.0,0.0,77.5
98426,57.0,1.0,0.0,10.0,36.0,42.0,22.0,6.0,6750.0,0.0,83.5
100398,57.0,1.0,1.0,10.0,6.0,21.0,22.0,9.0,2250.0,0.0,74.5
89164,57.0,0.0,0.0,2.0,27.0,12.0,99.0,21.0,4050.0,0.0,73.0
24568,21.0,0.0,4.0,2.0,3.0,3.0,44.0,21.0,450.0,0.0,52.0
86745,51.0,1.0,3.0,22.0,27.0,45.0,66.0,15.0,5850.0,1.0,96.5
96756,57.0,0.0,4.0,14.0,42.0,15.0,77.0,0.0,4500.0,1.0,87.5
106823,57.0,1.0,4.0,10.0,39.0,27.0,22.0,45.0,3600.0,0.0,93.5
52254,33.0,1.0,4.0,22.0,42.0,0.0,88.0,15.0,900.0,0.0,75.5
103841,57.0,1.0,3.0,2.0,48.0,18.0,33.0,33.0,1350.0,1.0,65.0
45424,33.0,1.0,1.0,2.0,15.0,21.0,0.0,45.0,1800.0,0.0,62.0
91755,57.0,0.0,1.0,14.0,24.0,33.0,88.0,12.0,5400.0,1.0,90.5
86117,51.0,1.0,3.0,14.0,42.0,0.0,33.0,24.0,1800.0,1.0,79.5
34618,21.0,1.0,4.0,10.0,48.0,0.0,77.0,15.0,3150.0,1.0,83.5
39073,33.0,0.0,2.0,2.0,39.0,27.0,66.0,27.0,6750.0,0.0,83.0
65851,39.0,1.0,2.0,18.0,9.0,42.0,0.0,30.0,4500.0,1.0,94.5
79606,51.0,0.0,4.0,26.0,24.0,33.0,77.0,21.0,4050.0,1.0,96.5
9731,18.0,1.0,1.0,2.0,3.0,24.0,33.0,27.0,1350.0,1.0,62.0
58590,39.0,0.0,3.0,10.0,33.0,6.0,99.0,48.0,5850.0,1.0,87.5
3392,18.0,0.0,1.0,26.0,27.0,3.0,77.0,36.0,2250.0,0.0,94.5
28586,21.0,1.0,1.0,2.0,33.0,12.0,22.0,24.0,900.0,1.0,62.0
81262,51.0,1.0,0.0,14.0,36.0,24.0,55.0,9.0,0.0,1.0,75.5
24680,21.0,0.0,4.0,2.0,9.0,24.0,77.0,30.0,5400.0,0.0,77.0
79646,51.0,0.0,4.0,26.0,27.0,21.0,0.0,12.0,1800.0,1.0,72.5
50106,33.0,1.0,3.0,22.0,24.0,6.0,22.0,9.0,4050.0,0.0,84.5
92274,57.0,0.0,1.0,26.0,18.0,0.0,88.0,6.0,4050.0,0.0,81.5
23061,21.0,0.0,3.0,6.0,45.0,3.0,99.0,15.0,4050.0,0.0,83.5
105264,57.0,1.0,3.0,22.0,45.0,27.0,77.0,39.0,4050.0,1.0,100.5
75113,51.0,0.0,2.0,18.0,24.0,24.0,11.0,24.0,5850.0,0.0,100.5
46885,33.0,1.0,1.0,22.0,42.0,48.0,77.0,39.0,4050.0,0.0,100.5
105926,57.0,1.0,4.0,6.0,6.0,0.0,55.0,6.0,2250.0,0.0,71.5
58677,39.0,0.0,3.0,10.0,39.0,30.0,33.0,12.0,6750.0,0.0,83.5
52519,33.0,1.0,4.0,26.0,3.0,36.0,99.0,15.0,450.0,1.0,75.5
73973,51.0,0.0,1.0,26.0,36.0,18.0,0.0,30.0,2700.0,0.0,97.5
25000,21.0,0.0,4.0,6.0,6.0,48.0,11.0,36.0,0.0,1.0,72.5
37584,33.0,0.0,1.0,2.0,36.0,36.0,55.0,33.0,6750.0,1.0,83.0
10120,18.0,1.0,1.0,6.0,9.0,0.0,99.0,45.0,2700.0,0.0,81.5
31062,21.0,1.0,2.0,14.0,15.0,9.0,77.0,0.0,5850.0,0.0,81.5
32799,21.0,1.0,3.0,10.0,15.0,3.0,99.0,27.0,1800.0,1.0,69.5
22063,21.0,0.0,2.0,18.0,9.0,15.0,77.0,39.0,6300.0,1.0,91.5
87917,51.0,1.0,4.0,10.0,6.0,3.0,44.0,42.0,5850.0,1.0,81.5
103088,57.0,1.0,2.0,26.0,6.0,42.0,0.0,33.0,1800.0,1.0,79.5
19651,21.0,0.0,1.0,6.0,6.0,12.0,22.0,45.0,4050.0,1.0,81.5
72182,51.0,0.0,1.0,2.0,18.0,42.0,66.0,6.0,3600.0,1.0,70.0
105556,57.0,1.0,4.0,2.0,0.0,30.0,33.0,21.0,6750.0,0.0,73.0
77825,51.0,0.0,3.0,26.0,27.0,33.0,0.0,48.0,4050.0,0.0,100.5
21105,21.0,0.0,2.0,2.0,3.0,42.0,88.0,12.0,2250.0,0.0,67.0
46528,33.0,1.0,1.0,18.0,0.0,45.0,88.0,33.0,2700.0,1.0,94.5
59174,39.0,0.0,3.0,18.0,39.0,12.0,99.0,30.0,900.0,0.0,79.5
6646,18.0,0.0,3.0,26.0,3.0,27.0,0.0,30.0,900.0,0.0,79.5
106928,57.0,1.0,4.0,14.0,15.0,36.0,0.0,6.0,6750.0,0.0,87.5
33332,21.0,1.0,3.0,18.0,30.0,18.0,66.0,39.0,5850.0,0.0,97.5
67609,39.0,1.0,3.0,14.0,48.0,42.0,33.0,0.0,1800.0,0.0,75.5
68863,39.0,1.0,4.0,10.0,6.0,15.0,99.0,15.0,450.0,0.0,65.5
52370,33.0,1.0,4.0,22.0,45.0,12.0,99.0,24.0,6300.0,1.0,94.5
80538,51.0,1.0,0.0,6.0,18.0,48.0,77.0,18.0,3600.0,0.0,86.5
13566,18.0,1.0,3.0,2.0,12.0,42.0,22.0,36.0,1800.0,0.0,62.0
100133,57.0,1.0,1.0,6.0,18.0,24.0,99.0,39.0,4950.0,0.0,90.5
72314,51.0,0.0,1.0,6.0,0.0,48.0,0.0,3.0,4500.0,1.0,77.5
96122,57.0,0.0,4.0,10.0,48.0,33.0,55.0,3.0,2250.0,1.0,83.5
42080,33.0,0.0,3.0,26.0,6.0,0.0,11.0,0.0,4050.0,1.0,78.5
12776,18.0,1.0,2.0,18.0,12.0,21.0,88.0,36.0,4050.0,0.0,91.5
51015,33.0,1.0,4.0,10.0,3.0,3.0,66.0,33.0,4950.0,0.0,81.5
103518,57.0,1.0,2.0,26.0,36.0,6.0,22.0,33.0,6300.0,1.0,94.5
88783,51.0,1.0,4.0,26.0,15.0,18.0,33.0,42.0,5850.0,0.0,94.5
6529,18.0,0.0,3.0,22.0,39.0,3.0,66.0,39.0,5850.0,1.0,94.5
91929,57.0,0.0,1.0,14.0,42.0,39.0,88.0,15.0,6300.0,1.0,96.5
18109,21.0,0.0,0.0,10.0,42.0,48.0,33.0,21.0,4050.0,0.0,89.5
11,18.0,0.0,0.0,2.0,12.0,3.0,33.0,48.0,4500.0,1.0,71.0
24628,21.0,0.0,4.0,2.0,6.0,24.0,66.0,42.0,4950.0,0.0,77.0
20069,21.0,0.0,1.0,14.0,39.0,21.0,55.0,45.0,6300.0,1.0,97.5
52919,39.0,0.0,0.0,2.0,18.0,36.0,77.0,0.0,4050.0,1.0,70.0
64473,39.0,1.0,1.0,22.0,21.0,36.0,99.0,39.0,1800.0,0.0,82.5
9589,18.0,1.0,0.0,26.0,24.0,39.0,88.0,21.0,4500.0,0.0,96.5
24999,21.0,0.0,4.0,6.0,6.0,48.0,0.0,27.0,5400.0,0.0,87.5
79238,51.0,0.0,4.0,22.0,18.0,3.0,77.0,30.0,4500.0,0.0,91.5
12700,18.0,1.0,2.0,18.0,3.0,3.0,22.0,39.0,4950.0,0.0,88.5
37795,33.0,0.0,1.0,6.0,15.0,24.0,22.0,12.0,900.0,1.0,65.5
91649,57.0,0.0,1.0,10.0,9.0,33.0,0.0,48.0,4050.0,1.0,87.5
33308,21.0,1.0,3.0,18.0,18.0,6.0,33.0,12.0,5850.0,0.0,81.5
75219,51.0,0.0,2.0,18.0,33.0,3.0,11.0,39.0,4050.0,1.0,94.5
70733,51.0,0.0,0.0,6.0,3.0,42.0,66.0,21.0,4950.0,0.0,83.5
27568,21.0,1.0,0.0,14.0,42.0,9.0,99.0,12.0,0.0,1.0,69.5
13707,18.0,1.0,3.0,6.0,0.0,48.0,66.0,9.0,1350.0,1.0,62.5
10157,18.0,1.0,1.0,6.0,18.0,9.0,0.0,36.0,1350.0,0.0,69.5
31630,21.0,1.0,2.0,22.0,21.0,3.0,0.0,0.0,450.0,1.0,66.5
47824,33.0,1.0,2.0,10.0,39.0,21.0,99.0,15.0,1350.0,1.0,71.5
63978,39.0,1.0,1.0,14.0,9.0,33.0,0.0,0.0,900.0,0.0,69.5
46081,33.0,1.0,1.0,10.0,15.0,45.0,33.0,9.0,3150.0,1.0,80.5
74984,51.0,0.0,2.0,18.0,6.0,6.0,0.0,3.0,4500.0,0.0,78.5
2702,18.0,0.0,1.0,10.0,24.0,21.0,88.0,24.0,900.0,0.0,75.5
43013,33.0,0.0,4.0,14.0,30.0,9.0,33.0,3.0,5850.0,1.0,84.5
73849,51.0,0.0,1.0,26.0,33.0,18.0,44.0,3.0,6750.0,0.0,87.5
48938,33.0,1.0,2.0,26.0,48.0,33.0,99.0,9.0,1800.0,0.0,75.5
14932,18.0,1.0,3.0,22.0,33.0,42.0,33.0,18.0,5850.0,1.0,96.5
100007,57.0,1.0,1.0,6.0,3.0,21.0,11.0,42.0,1800.0,1.0,69.5
44815,33.0,1.0,0.0,22.0,27.0,24.0,99.0,42.0,1350.0,1.0,85.5
61176,39.0,0.0,4.0,22.0,15.0,9.0,0.0,9.0,4950.0,0.0,81.5
24160,21.0,0.0,3.0,22.0,36.0,27.0,88.0,21.0,900.0,1.0,81.5
27492,21.0,1.0,0.0,14.0,30.0,15.0,11.0,3.0,1350.0,0.0,72.5
7560,18.0,0.0,4.0,14.0,6.0,27.0,77.0,3.0,4050.0,1.0,84.5
49338,33.0,1.0,3.0,10.0,39.0,0.0,22.0,45.0,5850.0,1.0,87.5
41735,33.0,0.0,3.0,18.0,9.0,21.0,11.0,0.0,4950.0,1.0,81.5
7230,18.0,0.0,4.0,6.0,21.0,6.0,0.0,36.0,0.0,0.0,69.5
62098,39.0,1.0,0.0,6.0,45.0,18.0,88.0,36.0,450.0,0.0,75.5
11650,18.0,1.0,1.0,26.0,33.0,24.0,33.0,3.0,1350.0,1.0,75.5
69676,39.0,1.0,4.0,22.0,9.0,3.0,77.0,48.0,6750.0,0.0,88.5
16419,18.0,1.0,4.0,18.0,27.0,27.0,0.0,0.0,3600.0,0.0,90.5
47438,33.0,1.0,2.0,6.0,12.0,48.0,55.0,18.0,450.0,1.0,68.5
33250,21.0,1.0,3.0,14.0,48.0,42.0,22.0,42.0,4050.0,0.0,100.5
7062,18.0,0.0,4.0,2.0,30.0,6.0,33.0,9.0,4950.0,0.0,67.0
69692,39.0,1.0,4.0,22.0,9.0,12.0,77.0,33.0,5400.0,1.0,88.5
79988,51.0,1.0,0.0,2.0,24.0,6.0,55.0,30.0,4050.0,0.0,77.0
38150,33.0,0.0,1.0,14.0,42.0,12.0,33.0,6.0,4500.0,0.0,84.5
95005,57.0,0.0,3.0,18.0,3.0,45.0,44.0,33.0,4950.0,1.0,94.5
104352,57.0,1.0,3.0,10.0,36.0,24.0,44.0,27.0,900.0,1.0,78.5
56520,39.0,0.0,2.0,6.0,24.0,39.0,33.0,27.0,1350.0,0.0,78.5
96401,57.0,0.0,4.0,14.0,21.0,3.0,66.0,6.0,5400.0,1.0,81.5
4820,18.0,0.0,2.0,22.0,33.0,39.0,44.0,33.0,0.0,0.0,85.5
103095,57.0,1.0,2.0,26.0,6.0,42.0,99.0,36.0,5850.0,0.0,94.5
8434,18.0,1.0,0.0,6.0,6.0,39.0,77.0,39.0,1800.0,0.0,72.5
31685,21.0,1.0,2.0,22.0,33.0,27.0,0.0,21.0,5850.0,1.0,96.5
56058,39.0,0.0,1.0,22.0,45.0,9.0,66.0,3.0,1350.0,1.0,69.5
101713,57.0,1.0,2.0,2.0,6.0,24.0,99.0,6.0,1350.0,0.0,52.0
40017,33.0,0.0,2.0,18.0,24.0,21.0,11.0,36.0,6750.0,1.0,97.5
99147,57.0,1.0,0.0,18.0,48.0,24.0,88.0,33.0,3150.0,1.0,100.5
101394,57.0,1.0,1.0,26.0,15.0,15.0,55.0,6.0,1800.0,1.0,69.5
6907,18.0,0.0,4.0,2.0,9.0,3.0,0.0,48.0,6750.0,0.0,71.0
13705,18.0,1.0,3.0,6.0,0.0,48.0,44.0,48.0,5850.0,0.0,87.5
57089,39.0,0.0,2.0,10.0,48.0,45.0,44.0,0.0,3600.0,1.0,83.5
28733,21.0,1.0,1.0,6.0,21.0,24.0,22.0,36.0,2250.0,1.0,90.5
1097,18.0,0.0,0.0,10.0,36.0,12.0,33.0,18.0,3600.0,1.0,83.5
18999,21.0,0.0,0.0,22.0,3.0,39.0,77.0,12.0,1350.0,1.0,69.5
60639,39.0,0.0,4.0,14.0,33.0,9.0,11.0,36.0,2250.0,0.0,94.5
52735,33.0,1.0,4.0,26.0,30.0,48.0,88.0,21.0,900.0,1.0,81.5
5543,18.0,0.0,3.0,6.0,24.0,18.0,77.0,24.0,0.0,1.0,75.5
58884,39.0,0.0,3.0,14.0,12.0,48.0,11.0,15.0,900.0,0.0,75.5
99841,57.0,1.0,0.0,26.0,36.0,21.0,11.0,15.0,3150.0,0.0,93.5
71065,51.0,0.0,0.0,10.0,42.0,9.0,99.0,33.0,900.0,0.0,72.5
57444,39.0,0.0,2.0,22.0,24.0,30.0,11.0,24.0,450.0,0.0,85.5
47229,33.0,1.0,2.0,2.0,42.0,9.0,55.0,39.0,450.0,1.0,62.0
58049,39.0,0.0,3.0,2.0,45.0,42.0,66.0,0.0,6750.0,0.0,73.0
3596,18.0,0.0,1.0,26.0,42.0,42.0,55.0,0.0,6750.0,1.0,90.5
5537,18.0,0.0,3.0,6.0,21.0,48.0,77.0,30.0,6300.0,0.0,90.5
52876,39.0,0.0,0.0,2.0,18.0,9.0,0.0,6.0,3150.0,1.0,64.0
66505,39.0,1.0,3.0,2.0,3.0,36.0,88.0,15.0,4950.0,1.0,73.0
55209,39.0,0.0,1.0,10.0,24.0,48.0,55.0,21.0,900.0,1.0,74.5
96556,57.0,0.0,4.0,14.0,33.0,21.0,99.0,3.0,450.0,1.0,72.5
91063,57.0,0.0,1.0,2.0,39.0,6.0,88.0,48.0,1350.0,1.0,62.0
3253,18.0,0.0,1.0,22.0,12.0,21.0,77.0,0.0,2700.0,0.0,81.5
103871,57.0,1.0,3.0,2.0,48.0,42.0,11.0,27.0,6300.0,1.0,83.0
104235,57.0,1.0,3.0,10.0,9.0,21.0,99.0,15.0,5850.0,1.0,80.5
68854,39.0,1.0,4.0,10.0,6.0,15.0,11.0,3.0,1350.0,1.0,59.5
75847,51.0,0.0,3.0,2.0,3.0,18.0,11.0,18.0,2250.0,1.0,70.0
68846,39.0,1.0,4.0,10.0,6.0,9.0,66.0,0.0,5400.0,0.0,71.5
16413,18.0,1.0,4.0,18.0,27.0,21.0,11.0,15.0,0.0,1.0,78.5
71928,51.0,0.0,0.0,26.0,48.0,3.0,55.0,27.0,3150.0,1.0,94.5
8181,18.0,1.0,0.0,2.0,6.0,12.0,99.0,30.0,4950.0,0.0,71.0
92256,57.0,0.0,1.0,26.0,0.0,33.0,88.0,48.0,2250.0,0.0,94.5
57544,39.0,0.0,2.0,22.0,36.0,39.0,77.0,39.0,6300.0,0.0,100.5
18268,21.0,0.0,0.0,14.0,15.0,3.0,99.0,18.0,4500.0,0.0,87.5
45434,33.0,1.0,1.0,2.0,15.0,21.0,99.0,3.0,3600.0,1.0,67.0
89003,57.0,0.0,0.0,2.0,3.0,12.0,99.0,48.0,3600.0,0.0,71.0
74666,51.0,0.0,2.0,10.0,18.0,33.0,55.0,6.0,3150.0,0.0,80.5
36201,33.0,0.0,0.0,10.0,18.0,15.0,0.0,3.0,3150.0,1.0,77.5
13370,18.0,1.0,3.0,2.0,6.0,0.0,0.0,33.0,1800.0,0.0,56.0
67145,39.0,1.0,3.0,10.0,9.0,18.0,11.0,21.0,4050.0,0.0,80.5
33509,21.0,1.0,3.0,18.0,45.0,45.0,66.0,15.0,0.0,0.0,81.5
79815,51.0,0.0,4.0,26.0,42.0,12.0,77.0,18.0,5850.0,1.0,90.5
25985,21.0,0.0,4.0,18.0,6.0,33.0,22.0,18.0,4050.0,0.0,90.5
34869,21.0,1.0,4.0,18.0,3.0,18.0,99.0,21.0,4050.0,0.0,87.5
41230,33.0,0.0,3.0,6.0,36.0,12.0,99.0,18.0,6750.0,1.0,83.5
47481,33.0,1.0,2.0,6.0,15.0,33.0,99.0,36.0,3600.0,1.0,90.5
50882,33.0,1.0,4.0,6.0,9.0,24.0,77.0,21.0,1350.0,1.0,68.5
62283,39.0,1.0,0.0,10.0,21.0,45.0,77.0,24.0,450.0,0.0,75.5
76014,51.0,0.0,3.0,2.0,24.0,48.0,44.0,33.0,6750.0,1.0,83.0
84738,51.0,1.0,2.0,18.0,9.0,39.0,44.0,39.0,3600.0,0.0,94.5
88336,51.0,1.0,4.0,14.0,42.0,24.0,55.0,42.0,1350.0,1.0,85.5
25479,21.0,0.0,4.0,10.0,30.0,27.0,0.0,21.0,6750.0,1.0,89.5
57807,39.0,0.0,2.0,26.0,45.0,27.0,99.0,0.0,0.0,0.0,75.5
84931,51.0,1.0,2.0,22.0,21.0,42.0,77.0,39.0,6300.0,1.0,97.5
75803,51.0,0.0,2.0,26.0,27.0,33.0,77.0,39.0,4050.0,0.0,100.5
66697,39.0,1.0,3.0,2.0,48.0,21.0,33.0,3.0,0.0,0.0,55.0
41067,33.0,0.0,3.0,2.0,48.0,30.0,88.0,42.0,4500.0,1.0,83.0
71341,51.0,0.0,0.0,18.0,27.0,30.0,0.0,48.0,6750.0,0.0,100.5
39508,33.0,0.0,2.0,10.0,45.0,12.0,33.0,21.0,900.0,0.0,68.5
53687,39.0,0.0,0.0,10.0,33.0,9.0,33.0,3.0,4050.0,0.0,77.5
106826,57.0,1.0,4.0,10.0,39.0,36.0,66.0,27.0,1350.0,0.0,78.5
36282,33.0,0.0,0.0,10.0,21.0,27.0,0.0,48.0,1800.0,0.0,75.5
10593,18.0,1.0,1.0,14.0,3.0,21.0,99.0,9.0,1350.0,0.0,66.5
61467,39.0,0.0,4.0,26.0,12.0,12.0,22.0,18.0,1350.0,1.0,69.5
102747,57.0,1.0,2.0,22.0,15.0,42.0,11.0,42.0,3600.0,1.0,97.5
22252,21.0,0.0,2.0,22.0,3.0,45.0,22.0,36.0,6300.0,1.0,94.5
51101,33.0,1.0,4.0,10.0,9.0,39.0,0.0,45.0,450.0,1.0,72.5
91078,57.0,0.0,1.0,2.0,39.0,48.0,77.0,6.0,4950.0,0.0,73.0
19313,21.0,0.0,0.0,26.0,42.0,45.0,44.0,30.0,1800.0,0.0,85.5
51074,33.0,1.0,4.0,10.0,9.0,3.0,66.0,6.0,2250.0,0.0,71.5
95164,57.0,0.0,3.0,18.0,45.0,12.0,11.0,30.0,0.0,0.0,79.5
24668,21.0,0.0,4.0,2.0,9.0,24.0,33.0,33.0,1350.0,1.0,62.0
5176,18.0,0.0,2.0,26.0,42.0,3.0,77.0,18.0,6750.0,0.0,90.5
18255,21.0,0.0,0.0,14.0,15.0,3.0,55.0,18.0,4950.0,1.0,87.5
70316,51.0,0.0,0.0,2.0,6.0,24.0,44.0,39.0,4500.0,1.0,77.0
61968,39.0,1.0,0.0,6.0,39.0,3.0,0.0,33.0,0.0,0.0,72.5
47454,33.0,1.0,2.0,6.0,15.0,6.0,66.0,42.0,3150.0,1.0,84.5
13549,18.0,1.0,3.0,2.0,12.0,21.0,77.0,33.0,0.0,0.0,59.0
95500,57.0,0.0,4.0,2.0,42.0,45.0,11.0,45.0,3150.0,0.0,83.0
72129,51.0,0.0,1.0,2.0,18.0,24.0,0.0,48.0,2250.0,1.0,80.0
35585,33.0,0.0,0.0,2.0,3.0,6.0,0.0,6.0,3600.0,1.0,61.0
60349,39.0,0.0,4.0,10.0,30.0,39.0,33.0,3.0,1800.0,0.0,68.5
34213,21.0,1.0,4.0,2.0,9.0,12.0,88.0,3.0,6300.0,0.0,61.0
59751,39.0,0.0,4.0,2.0,24.0,3.0,99.0,42.0,3600.0,1.0,77.0
171,18.0,0.0,0.0,2.0,24.0,36.0,99.0,33.0,3150.0,0.0,83.0
51129,33.0,1.0,4.0,10.0,9.0,42.0,99.0,30.0,5850.0,0.0,87.5
56912,39.0,0.0,2.0,10.0,15.0,6.0,88.0,42.0,900.0,0.0,69.5
96867,57.0,0.0,4.0,14.0,45.0,48.0,11.0,39.0,450.0,0.0,85.5
96949,57.0,0.0,4.0,18.0,0.0,12.0,11.0,33.0,6750.0,1.0,88.5
80820,51.0,1.0,0.0,6.0,42.0,21.0,99.0,42.0,3150.0,0.0,90.5
73052,51.0,0.0,1.0,14.0,36.0,33.0,99.0,24.0,5850.0,0.0,100.5
85095,51.0,1.0,2.0,22.0,39.0,45.0,77.0,24.0,5400.0,0.0,100.5
85688,51.0,1.0,3.0,10.0,9.0,6.0,33.0,42.0,3600.0,1.0,81.5
3193,18.0,0.0,1.0,18.0,24.0,36.0,0.0,42.0,5400.0,1.0,100.5
47129,33.0,1.0,2.0,2.0,36.0,15.0,55.0,45.0,4050.0,1.0,80.0
8186,18.0,1.0,0.0,2.0,6.0,15.0,33.0,15.0,6750.0,1.0,70.0
67150,39.0,1.0,3.0,10.0,9.0,18.0,33.0,12.0,900.0,1.0,59.5
71405,51.0,0.0,0.0,18.0,45.0,36.0,88.0,33.0,2250.0,0.0,100.5
34475,21.0,1.0,4.0,10.0,21.0,45.0,55.0,18.0,2700.0,1.0,86.5
90897,57.0,0.0,1.0,2.0,9.0,9.0,33.0,33.0,450.0,0.0,56.0
85767,51.0,1.0,3.0,10.0,33.0,18.0,55.0,30.0,4050.0,0.0,90.5
103186,57.0,1.0,2.0,26.0,15.0,15.0,99.0,42.0,4050.0,1.0,94.5
14536,18.0,1.0,3.0,18.0,18.0,36.0,99.0,0.0,1350.0,0.0,72.5
23060,21.0,0.0,3.0,6.0,45.0,3.0,99.0,9.0,6750.0,1.0,77.5
51142,33.0,1.0,4.0,10.0,9.0,45.0,66.0,45.0,5400.0,0.0,87.5
70207,39.0,1.0,4.0,26.0,30.0,3.0,11.0,0.0,4050.0,0.0,84.5
106055,57.0,1.0,4.0,6.0,15.0,42.0,22.0,33.0,3600.0,1.0,90.5
57064,39.0,0.0,2.0,10.0,36.0,33.0,0.0,30.0,4950.0,0.0,93.5
102120,57.0,1.0,2.0,10.0,33.0,45.0,77.0,21.0,6300.0,1.0,89.5
97089,57.0,0.0,4.0,18.0,48.0,9.0,22.0,27.0,450.0,1.0,79.5
2116,18.0,0.0,0.0,26.0,24.0,6.0,22.0,36.0,5850.0,1.0,94.5
14357,18.0,1.0,3.0,14.0,21.0,21.0,66.0,12.0,0.0,0.0,69.5
20436,21.0,0.0,1.0,22.0,30.0,18.0,55.0,15.0,6750.0,1.0,93.5
77187,51.0,0.0,3.0,14.0,48.0,30.0,77.0,21.0,900.0,0.0,81.5
93484,57.0,0.0,2.0,22.0,30.0,3.0,0.0,18.0,5850.0,1.0,90.5
17686,21.0,0.0,0.0,10.0,12.0,12.0,55.0,21.0,6300.0,1.0,77.5
79361,51.0,0.0,4.0,26.0,9.0,6.0,66.0,36.0,900.0,0.0,73.5
96835,57.0,0.0,4.0,14.0,45.0,18.0,44.0,6.0,1800.0,0.0,72.5
80641,51.0,1.0,0.0,6.0,30.0,45.0,0.0,27.0,6750.0,1.0,93.5
19003,21.0,0.0,0.0,22.0,3.0,42.0,0.0,45.0,4500.0,1.0,94.5
97316,57.0,0.0,4.0,22.0,9.0,33.0,77.0,3.0,900.0,0.0,69.5
30123,21.0,1.0,2.0,2.0,15.0,3.0,11.0,6.0,450.0,1.0,49.0
8270,18.0,1.0,0.0,2.0,30.0,9.0,66.0,15.0,450.0,0.0,58.0
87808,51.0,1.0,4.0,6.0,42.0,3.0,99.0,24.0,4500.0,0.0,87.5
8632,18.0,1.0,0.0,10.0,30.0,9.0,99.0,24.0,4950.0,1.0,87.5
84673,51.0,1.0,2.0,14.0,45.0,42.0,33.0,36.0,6750.0,0.0,100.5
4918,18.0,0.0,2.0,26.0,6.0,33.0,55.0,36.0,1350.0,0.0,79.5
99505,57.0,1.0,0.0,22.0,27.0,9.0,88.0,48.0,900.0,1.0,79.5
99071,57.0,1.0,0.0,18.0,27.0,42.0,44.0,6.0,5400.0,0.0,90.5
20649,21.0,0.0,1.0,26.0,9.0,0.0,66.0,18.0,1800.0,0.0,69.5
84403,51.0,1.0,2.0,10.0,39.0,21.0,11.0,39.0,900.0,0.0,75.5
1745,18.0,0.0,0.0,18.0,45.0,27.0,88.0,30.0,6300.0,0.0,100.5
71059,51.0,0.0,0.0,10.0,42.0,9.0,33.0,48.0,6750.0,1.0,87.5
86045,51.0,1.0,3.0,14.0,6.0,30.0,99.0,30.0,4950.0,0.0,94.5
25688,21.0,0.0,4.0,14.0,12.0,24.0,0.0,39.0,1350.0,1.0,79.5
62690,39.0,1.0,0.0,18.0,3.0,12.0,44.0,36.0,4050.0,1.0,88.5
4060,18.0,0.0,2.0,10.0,21.0,3.0,66.0,36.0,5850.0,0.0,84.5
103949,57.0,1.0,3.0,6.0,12.0,9.0,66.0,3.0,450.0,0.0,56.5
39094,33.0,0.0,2.0,2.0,39.0,36.0,33.0,12.0,4050.0,0.0,73.0
52031,33.0,1.0,4.0,22.0,0.0,15.0,77.0,39.0,900.0,0.0,76.5
71334,51.0,0.0,0.0,18.0,27.0,27.0,99.0,39.0,3600.0,1.0,100.5
3814,18.0,0.0,2.0,6.0,6.0,15.0,88.0,36.0,6750.0,1.0,84.5
16263,18.0,1.0,4.0,14.0,48.0,21.0,55.0,12.0,900.0,0.0,72.5
23058,21.0,0.0,3.0,6.0,45.0,3.0,77.0,15.0,450.0,0.0,68.5
87179,51.0,1.0,4.0,2.0,24.0,0.0,99.0,15.0,5850.0,0.0,73.0
53574,39.0,0.0,0.0,10.0,24.0,15.0,22.0,39.0,1800.0,0.0,75.5
52681,33.0,1.0,4.0,26.0,30.0,3.0,0.0,48.0,6300.0,0.0,94.5
46870,33.0,1.0,1.0,22.0,42.0,42.0,33.0,36.0,1800.0,1.0,85.5
67700,39.0,1.0,3.0,18.0,15.0,12.0,77.0,15.0,2700.0,0.0,87.5
46999,33.0,1.0,1.0,26.0,33.0,15.0,44.0,48.0,2250.0,0.0,97.5
94308,57.0,0.0,3.0,2.0,39.0,39.0,66.0,36.0,1350.0,1.0,68.0
20240,21.0,0.0,1.0,18.0,9.0,0.0,44.0,24.0,0.0,1.0,73.5
31174,21.0,1.0,2.0,14.0,30.0,27.0,55.0,48.0,6300.0,1.0,100.5
31394,21.0,1.0,2.0,18.0,21.0,0.0,0.0,3.0,450.0,1.0,66.5
100489,57.0,1.0,1.0,14.0,3.0,0.0,11.0,3.0,4500.0,1.0,78.5
63567,39.0,1.0,1.0,6.0,24.0,42.0,44.0,21.0,1350.0,1.0,74.5
60319,39.0,0.0,4.0,10.0,30.0,24.0,0.0,48.0,2250.0,0.0,93.5
